"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 05 14:44:19 GMT 2023","Fri May 05 14:44:24 GMT 2023","5231","","reqres.TestPut","","reqres.TestPut","unsuccessUpdateNonExistentUser","unsuccessUpdateNonExistentUser(String) [1] 50",""
"passed","Fri May 05 14:44:24 GMT 2023","Fri May 05 14:44:24 GMT 2023","322","","reqres.TestPut","","reqres.TestPut","successUpdateUser","successUpdateUser(String) [1] 3",""
"passed","Fri May 05 14:44:25 GMT 2023","Fri May 05 14:44:25 GMT 2023","71","","reqres.TestGet","","reqres.TestGet","successUpdateUser","successUpdateUser(String) [1] 5",""
"passed","Fri May 05 14:44:25 GMT 2023","Fri May 05 14:44:25 GMT 2023","266","","reqres.TestDelete","","reqres.TestDelete","successDeleteUser","successDeleteUser(String) [1] 10",""
"passed","Fri May 05 14:44:24 GMT 2023","Fri May 05 14:44:25 GMT 2023","297","","reqres.TestPost","","reqres.TestPost","unSuccessRegisterUser","unSuccessRegisterUser()",""
"passed","Fri May 05 14:44:25 GMT 2023","Fri May 05 14:44:26 GMT 2023","252","","reqres.TestDelete","","reqres.TestDelete","SuccessDeleteNonExistentUser","SuccessDeleteNonExistentUser(String) [1] 50",""
"passed","Fri May 05 14:44:25 GMT 2023","Fri May 05 14:44:25 GMT 2023","265","","reqres.TestPost","","reqres.TestPost","successRegisterUser","successRegisterUser()",""
"passed","Fri May 05 14:44:25 GMT 2023","Fri May 05 14:44:25 GMT 2023","264","","reqres.TestGet","","reqres.TestGet","unSuccessUpdateUser","unSuccessUpdateUser(String) [1] 50",""
